index,prompt,text_a,text_b,preferred_text
20,764a5012eb961bf667efef598bd6d6cd68c4d5e4a30e45f8ef2d4425312e7bf4,8f6b18e9893fbde89fe240a0e1e93e064c93dffa0503c182b958f6357d6ec87b,74f02b3fe0cbbcf5ca269bcb209ae8951bc68e9d438af21e4b05b3beb6ac114f,text_b
21,0b87044600fb78fc424cbcec1b782c9a971ab78350d58f6171a934d110fe1a2b,98cd67a74b5ace59d9caacb288a6d8e7ef79b63f31bfec10d1991da45cb683e3,7399618623d1d914644ba4c3e639345525a71714f8c0aff7a6f1cb7b34f94617,text_a
22,6bdc7cf2ff7e4971b6458f692e01da1c47539ffd4f71048ee564e55f07fd8114,499af21a6f8678c8b446170dbb019b42f5de2f2e3adcb729543cf55269a4961c,f361492e38bdeac387bd821af00939751333f8bd608583d413c41bd707141e57,text_a
23,c138afcedb7eca2a3e5a7532a45c35a2edb58cdc7fc9d2abbf61ada4cb9f0a04,be71c37fc16262c0e7645eb19afba9859533bf81787b6c5014fd0c37d64ab2e9,1a7565e6d2e2eb85997435c53c34ce987b31a27514d83aaf7b90b93c48d6d860,text_a
24,1138470d7a83f159c75a14576a780c9db6adb8005ae544aba4754014f5741317,f9462020c1d0c30e9000040f740b6b7e7b6895c5b8794347c150233173125ea1,bd0612c36c9aa5b9aeab03b9c96e16da9e554a112b8f17feab93f3b92e879816,text_b
25,8f6305aa483ab1937ee9631e45e1f655a2c8f062db5986592bd709bb413d50eb,87c419da6a65c17e7ebb9fe62ea2df251f36617e27fc87e8f92ab31ab140ecc1,535beb3d4fb37a5fae61b903af7f3d36b2de59aa273d4ab9acdbfc54ef3f3e64,text_a
26,452347044cb17b5176a4423312eeb780b9865e5bbe51f1494e8cbba60b947e96,7ef995f9bad2223d37e6f4336801a822ae7f599ca0b287237992cb602526c5ae,34f404c4ff1135d1057d0810549ea52249e73704fa320307ffaaffc2ff4318f5,text_b
27,36d194c53368fd2e938121844524b8daf68f65e52f5982c5473468cfedf44655,7a715fddc314ad1495e0fc7b56d55056be557a52c086bf4642e61ee67abe6067,28537859ca8d16fa300731312a0f94ada93879cdf9f1d52c4d0313885ba00e24,text_b
28,dd379807aec26e9526be6569387f78d1fff26bde12763bc807192e3804d7f5ad,5d7d3cef2f122e986c20ac3ddede9e308ee0fd2d857937102a622a8e31f34aec,0f1c431e3e05a80595a9c90cf3b9c66703e5498d7c9df7d02f40305b18d6b0fe,text_a
29,2d42409d9ed609f07a6b374b0077787e7cd1a9a7cf95fc9b3124dd73ed5be161,fbc4aece34aae848b648ab57fdeda754fa3dfee7ee372617e4ae1a07a00d1b24,359a0d5a98d1094af4132cc77334a92e4a0b8d45d2949b0266a40aaedf2d0b8d,text_a
30,05c6ef972574a5b9ff91bbedaebe7a297ef1c30fbff2fa13ba3f2b23c6d7232c,1637c707ddfe56056881675d159bd5ed3635a01269ece13396930333114a6b55,18ac6b7f299283b49311ddea0e74b8734cfd949fe9a4e4b4426524326ae95639,text_b
31,95e2bc1cb7799dba099ecd8d6ad28f4cc6db687545f0510c69a1f84a28d086f9,6c7768c780ba1800a66f24b8be0ef3b98d1e1b140c11d89c4e21897cc98d19a0,dcd213402d403097033dea3c3f00dfe281f6717b2a48792b2d792746c00e905f,text_a
32,65814cd3394046646f5021eeec91a2f260f4056212ba8b04f18436fe222bc01c,b7a3617901b428b6592fa5e29973c582988a4d0bc53644021f45ebfe5ce735bf,fa3e7b3d9cad1325378c1bf649043f684ab89f344d4896856536578ec41c9608,text_b
33,499dcbf61a9e31bd76177d273955e207e43d2a1d4ff309874e6c5743858b0164,ad8e8a90054d0d93b5522293e0ce89e8af7d0fdb459341eda9332e3b8390c105,ca8c632a8691d08d30f768a1b4e4064961761a84d27f6d5ca47eab87dc9efeb3,text_a
34,5a17613c79fd917c675b055496cdc6eaff907d927e6ac241bf293e500cac846b,96e8d025ccf6eaf18847bcc59061541ab7f6d5987153890d06aaf7a10006a999,297db914fb9bea6df69afbda1722eb0380f576234c259256896f5fbc4016797e,text_a
35,b87eaaa53bfdd249cfe778e48bf69b68fd1dfc0a48c12b49ead45c1f323c5abd,f0c21db1f712a338acc8876eb0d7632ae5d562025e633bc0fe4e18e827dfed8e,6bde94ce1e52afc9f002f1ea4c0696c87ec19a6e2676b524b747b6d8fd633bb1,text_a
36,d5726e9310c34c8068c40a681e7161ba1e87567c9582908d9a1b8b249169987b,2be17ea1983725e7e385974edcd8e361d7f4e8084e707fb3aee8504e487129db,2d069de33e5d50cd833c75030ccfd6946242eaaef42794e2864c2a03559e7b58,text_b
37,bf8feba863de5e52b083300d2f6e604fe0dc14b5e3a64762707e07e509e4d059,28654f2a3761be91faad79bd8e7b0b973f6a80980bb6b2357f3fd8624cd21581,05975e476bf8ba7364dadf5791aa6ede94a2d88014ffc6ca39c8da38d5ecb16f,text_a
38,6c97f690c0955cda3e6e1664e7330fd1780c42471065bc10f46d733f3460cd64,404eb1422dfb3f4efd69c0c425a6ef531e8125e901aee9fcc5df14123ba220a7,d0dfb578623b88d153f3619518990e436e1f1cc6f6a931232086f5d53cc78498,text_a
39,7dd901928c2994a246b6debe12415c9f7ce0d639a436e8cbabb86edbdc259070,2bc0e638fa2cf5c1034b260733e0618d44b175ec6f3117f3e39865bc3633a38e,120405938ffb42da6e506fbbf48a704c24495386cb37f84d10ed4111087d0aa3,text_a
40,f99707d4c1eb765a8ec1a3d800f4a93f42cc480201485ed5c50828152d8545f3,356d3f1cd23f482f919ec875f5718f1859c8377aab2255432756dd484ff255fd,ebc51770f48e21f04a70657ff5d6528138fcca815a6b2fbc855d654142d4a5df,text_a
41,ff93d0a361920203ba60a87be99e9fb9bfc3de645e2d03cce48d822fe7126a02,47add5c93506d2114434199911d8b47628a27ebdba25ad1a706014592853a1a1,6f8e1bd9edc493ab2c542f277382b787f5fdd66aa7f3b54dbf3a11b737fd2049,text_b
42,b302f6232b14b9b7d044239da1707106f06cc85f34c9c3254fe512d6b262836c,b37af05a76cbe1d639a5e44b8e20d228182d9d797e2ccfa71580eaad0c083f59,d6f9360ccbe179bd617db5fa308bdad866adc4140da1da7da35b42e4146542fb,text_b
43,d6418e60852e9fc29265629bb8689f49d1c59b1e54a7850dc4163c84bec12c1e,e9af6295014aea4df2521226ed00036f80bf098831d42b44e7977f869b0d16c5,230e1c663471c5973ab28dc09b8f16a9973aac99e2f8346b322b4202df547118,text_a
44,18891293c082f34c526691fb30c459ca0b01250d2ee0b90f1879cf360f0805ca,bf33a5ffd954cfcedbb2428a570b77e67e3337e6a0332aa459d603103aa18288,65ee34433c9ffc8748bba9433bc26d7d6a51fc5cb864f8e121d5685997298038,text_b
45,a8d7d35eb25a81b4b381639a27baaa3d3f6d2199a8fd02864c0289f75d0287da,cb3c70e646d952dd3de4484e1efaf43bbff68756016102a0ff670f4870455ad4,6299f2becfe6ed616b42653af3751ec209b3536ae0cd2a2034f2a475e818762e,text_b
46,4edacb7134f96b4d5c5063d84d7e7fd1fe28d730e705f443c02f4f8068ac3652,db7bf661ca13a4a519d30bb3b6e17d9e6103272d220726fa47f875ffce051ecc,3e6b72b0aecfeee533f6bd4299e0a23e771f7a157ea0bc18059bace81056ea67,text_b
47,a9efd18839d0dd04f0726b9e9b17fcf43698e704b812287458ffcd3e258d79b6,379aa75b1f3c12e8fb1c1e53effdb0b980ff3fdf6377eb641f695b6655b3258e,d8cd8d37e77ced1f9242623874045153b16a4ccd49f0a0d0dc1739c09120abab,text_b
48,c5b0c0364c04b21774294ab9e532690099eeca4d7d69b20003af5c7a76905314,ba123e641b32f44bfc04a2897eda11903df0e7946c9abfc0e6a242758aa96a6a,005f7f1599d7c9352e031dfd30abcf0ea40f0e3539d7928921b7e41a2631640c,text_a
49,ff41a13c7518b6502d3b088ec85892db42771a5fd19737190de1ace86a5b62f1,73f9b013539520b495e7436d612d5dceecd70ff99b90fa237a2ec8bf16b2d0ea,45bff93431df3d062aabbff06fd2c413acda5a682b418bf45d96a9fa4e38915f,text_b
50,9cad7dc5b6fbf95500ff619b65c5b8cec5f986780cd3662044d96f0e51ccf7aa,4e09adbf445ece7ff7a441d726ffc5ff8d6dcc29034097c3bee37939ecebee33,859fff6239c248bae9132d945fcddb381dea544ec075e3e22d2a23cd95784c44,text_a
51,6d7aaffb1f50caba3b2001e681857b47b856ee88216aeb22d65c6583ef2b0e86,e050a9209605ac92271af0ae84262fea27d0a788e038926dfaa822d1c4bfbe1d,5a7035077a619d357695eb4d95d73bb75b09e32b7f66b37ad6a9db3941fb6ab0,text_b
52,98cc8cfdb88498fdad8d9ddbc6b014a1a3a3a81bc25b717f8bc43f05b9b58465,45e41819cff4f3219107d85ffabfc0a7e1f3941ad62c081a824c01d2a670cf56,aa77b20e7e4d4b68b72ef68581d5b69996f4e9e895122f323556380e38c034a9,text_a
53,5d13aab6246f8f54c7d7d7234526b531f25934d849240f1b0cb9f829de34826b,7812aba5b481098819da3850019d99bca0b4a24bcbf56af6c7ccae79826fe0db,2c76936a82c0be2b6b82898a7f8322d194afa930069d437ea2493eed50204408,text_a
54,b1b7bfb81554d57473329d103de04e4c1a8229007f0f150a7f3ac6976e41000b,74ceee34627b3783629244780cb49942c0dbb62f3429622825b03a4fc00fce66,920bcbfb90e37baa8b737f080f0b474737d838c80b70b6a4c33271060bb10144,text_b
55,b60cd12ab77b9c0328b06883fc181ab9b0401f4bb4c81cb58c78fdd1b694b9de,94a4582f3650b74bca37e0da5dc96c025b356994ed1989a8bb4bf50c5dc1815d,a16574bc56bc83e54185d49c3725769d9a16463a3558df636ed01f6cc0daf9e9,text_a
56,2e65deecce360af45008661b7690eaba6b5e09ad53439a9c5c7e4977704dbb3f,bf01e29f4a936b69e6b544c3a59d440ead4e9f1307e77d03548e20c77976633e,bfb564b1b999012484d047272c9aa8e876045153edc30a0be4c398f1ac68d1db,text_a
57,3906149c43f633e73b453531f3a30cea94068782e2a690344227c75df4554960,95c5c9bdb5163e56b0b4d0fee297e07989d9d17568b31d38b6aa2846d85a3cb1,d9da29e66b03ec1e6125aee456bbc22e6512cde1d98ab3e599bad2ff991c5261,text_a
58,d494e8f9a2e33b51b8ad6ca1fd7875739e5099e4561b5a2d585028e8c50318cc,f176804f6931ba560fa8fdb60c590de6b95efc1194c1ecc6fd4c77b87cbdc067,37f94dcde24d03af5cb48a40e33964287b1ea3d540340e9daa8d1908a9b84ca4,text_a
59,7996ed22f9cbf9982e37a9d00a548145dbd6a593ad4c338cbe1bdda373b3fd1c,3ff8414fdfe122d5ecaefb3b3ebd5989aa0b738cdd29d7f53bbc8402d884a5e1,73cba2a89b7b7b6fa89e41f36ab58cc012ae8bb68198bb6f23ad401009c6b455,text_a
60,3804ec2a764462317480fe5d47c373f8140557dd31bd1653e2d85955db6f1caf,7e10ed21689b8827eabc3ff15a2196d199e61f5b37016657554cafabc6e9e193,2feaa7dd99a4512f0a56f7375a9f8a4df8aee4c4e727e2ff7e08d31f7ce11368,text_a
61,d9e7fd56553e044b705e9111c6d57ef1ab2c8dcc67834be3ad5f2f351b0beeef,edd29b53b2dc7bc246da7ce012fc4d2c2a801c8ce98b781658265c4b976e3cb3,d97ed7ecdb2020168e16f75c2396ac2992aca96a5c339396f622250c02a6f698,text_a
62,ae63c6adbdd1232f2c168f03baea49b29c7541922b751161cb7fdf68c32e3466,95cd31e0a4381b1ff66cddb80fdf5dfb2c124ae3587dbcc1e9a9d8f9ab3c2890,2784d3c936634d0fb1c1184723a409cab411ca4ccb1fbf2c8c801e765b7bce15,text_a
63,2c104efa48c5106b2ddb169be3c0811da5102fa81aa28f9589f4a9620a57a564,26e2e8448a63f6280e96d2963fb7bb9ab6477e5358a80ab26449f6ef54f6c5aa,d31d83457b13bfa87e3ce34ed773069087e477747e77c7a8167668d59b4aeb85,text_a
64,375fc3c0aa98d0164b7e747d029f0360427e9284b3191e932d6cdbf1537e4a71,85d82b1c1ac966bda3cb5e2b95106e7ea5665102e910aef97ac38eac9acf8631,a61c1545845f8d5d4dc6dba04e705040ce378a0324d3120e94a55178321cb037,text_b
65,e4305c89cc07324ed465fed927e005c7299094d8768e497392b5990282dfa60c,a1aaaa688857ce1c48dc3b5291f5504ef37d36cf6ea5a01d8a49743aae6be5f2,1be9c38c236b04ae34d066fb0b2c3a84be731b3f005c6cbd68e9db9a568e1fd7,text_a
66,404971c88ba28385154a805842fb003168401ac8eb9302a74b6e443d2b513ae1,f8c8c06a48bd1c068f0317c14db0c5e68d8755ab3fb7eee7e30ae20eac88796f,fa7086e62fc69854e1ba82a34efd6e2730e2741d1c91e5e4e82d71031ae92ad2,text_a
67,ade206c5d2bbec752bf18a8d740984c408ff7054b81d8b72a787164eb2a76c10,17251be8ac14e0699232f910e95a52c554f11649d5a5a63a854e8f2aef716742,789f6be41b863260f74b9a0004c9f5bb949f03f5ce2bb9f82c05de0c70aac4cd,text_a
68,679a1eccc2ab1dede81604ef7e88da4438f93c757c0f2f0071ec31a412c356e6,8e3ae19cb3e2d1dc2b0dea0030c711ba5279dea8c738facb9420be100c89b25e,f2f5baf0894cc58df046b7b4fc76e31efcda368726fc7e516dec932e3a46c21a,text_a
69,ac65b599324f30aba5353bb2ca9b8743c8d1780c72d8b5b70b10fc580d5ef3b8,242a6153786c99357e1ccdc169b1f27a495e88fa8567aad52b536c23c9400424,dcf20987bf207552766b72ccb7e1a4988d8d1d1a0d81e94e20237f50b8f28827,text_a
70,36d045d71c268500a1d95913e60632b2051b5b7ab4481a69e61008d2f957588c,0faf1f0ec3a58e422c29f341c5e7b4f43948c3349c9059ef71f4080226689d8c,edd29b53b2dc7bc246da7ce012fc4d2c2a801c8ce98b781658265c4b976e3cb3,text_b
71,21555881ac2ccbd43a0c88e8a366be39ec4f2c98a65a4ee3501a30b80bc2c8d6,98d1cffe2207529c14a90bdbe6a0f83619f865faf72e1f4e7d0178ea6f475073,26e2e8448a63f6280e96d2963fb7bb9ab6477e5358a80ab26449f6ef54f6c5aa,text_b
72,90d9008dc67d72ab74db12f9f2c354e8f3412fce20751ec7a36d505df00849b1,59dacfaaf9539baeba48b7f9cc4498cafec06564b8c618cb9c64fffba88b3b9c,fa4097f94300a25df0e7a2ebb7f77eae62b24249099ad1408fdd9478267f37b5,text_a
73,afe2d209877502a80fa88182db3665bea4c412e59c6e3c8faf73973b161fa968,a532df558b2aa3c894f4eeee37bdd1e7995165f7eabe49328608fc2656834071,a4b3e8957d69bfff537936d8669a0bd21077e64eea4fd79f44e884a03bf043f8,text_a
74,dc67f00a5b298986fbb765338715e9b7b4d5287f2ff7f72a4cfea80c2da8df39,108eb289e5b0553188bec23552e6f759bc81be68c4493cf12b886a6bec15d2d4,eb0a3884d430a9e484e8975295e781260f44f13e4882c110fce407a3676ba9d7,text_b
75,204cc01fce12c2000bff4adc617670f5fe4682a847427d28318ed18d2b6eefb4,a9ff5c5e688f39f6450e1affa9f9b63e57c2543252bf2665dadcb7f479fa3c90,418749f34a35037bb6a55275a8143f44f5cdd45bc3d0aa44b1f46edafba6979a,text_b
76,82fa4982c49d409c71cb0039d0c8c966acf5241995129688a02eaeb8490b330f,205a99b202af0db8fdd75ca9ff3221f897edefd2b564646211828f9bee92a275,1a1f74c99347bd6e73c0b8343d5f87213d84bc9e51c4b7cba358fca82fb6c25a,text_b
77,4c41551bec39cbad0e9be01b13bd10f9e49ce280ceb70fea047d4ca501c955a8,0b019cb7eaa5e3973c77a2b303de030581684ac4959ea79f38a531a0a5351f64,1971527ba270130731418017bb0b727a28a21bcd7595f769153c583f3c71a7f5,text_a
78,8ec8f2d195addf49c0e4ec328456dc4c6c4f87b2f0cf4f3677a8cba92295bf47,36e05c28317208a088e388dfa5d0fcdaf3ff1f3134c83bd61a41001666ac95ee,51b35f9b16778cc9f7df1093be586dd06b987ee8039c840cb59ce321a17fc6e7,text_a
79,1f5553f83e2aa845e998b00c557f2b3bef56fee07c6a0fa60100e33597263287,2cc425ec6e8d4a6afb7c999de5e09344609e1fbb3d34c60b25dec2a82b270f8c,d06934f941d9094b5e190e11cf8e1727a9f5319b8329a0dc7de79753710ceb14,text_a
80,035c46eefc0ffba0b75692dda7415abfccf46f669d9e6208d6067325b32b4c6d,cb57fafd04710839ff734fe7590429c60addc6c5df24d3a21bb750f1f06a7831,59d9069f349e2ef4fa47054b1379a6c9cffa7edc19f2a80708e5dd89d4781496,text_b
81,1e5940e99624dc648c734cc912e2439b2f454a957b0a5dd4239e10d65b10a25f,0b94e7bae2972f5cf5c32dd92eaf1c900e85292473402bc23d4c4f23e3913c90,410ae6f9b8a739ab803d1768a7621a45998efb00d8790316fbd924c49262d00d,text_b
82,02c78a89a9a614e6a581f0f2ddcfe893ffef73cd96a860f90ae887f6c4ec7e2f,ac13e30f0f21f11cf94e3cd797987e80fbba64a400c51df2e7edf2cecfe2ced3,1025d0a9b171d1b147690c059d94a01ee32cc342c2f6f5071a1f2d55107114d4,text_a
83,47f315cc1e17718c9c4732e44f5c879be6ded33a5c029fa0fe8852fb4de26930,163618a80996b5a19b573239cec1b19fda2797e69373e18ae1e616be600f00e3,edd29b53b2dc7bc246da7ce012fc4d2c2a801c8ce98b781658265c4b976e3cb3,text_b
84,62a732b7ec599e68a64562f4907e8ade4b6624b034b612b63624db11a0abcc0b,17712729c614a953d45421d072bac2ed8efb025a8c2554f016936d79b2315bee,bb1f888c09b04e30fb2823d1c7d43ee3f172095c3ea4170c82392960ccadccd2,text_b
85,77f4e459ffcf4afce8a2f0a8fbc264f2a625cfa27b3efafbc34e3486162d2db4,63a9d1e43a2af8a1ccd36d530a33571d9eca4cd1e4bf2fd4a0f580640f1b357e,fb83fc3487ac393aa9578b9f53afd253558b3ac3c81f1b63b294258403acaa30,text_b
86,10b2604e195678cc47fad70138634d7a133a2bf329ec7f0c48c8a3a760cf4aa0,b786ff22ac61115d1ee5bc42acc6c45a0719799efd5d796fe9f8b1bc06586d52,e8275ba9ac4f965f7263d4586cb670331515554bfa99f5e484f042c5d7c4f9ee,text_b
87,57c326bee65bd49dded434022f40ef67bebfe3b1435416b256f66457e4974b23,edd29b53b2dc7bc246da7ce012fc4d2c2a801c8ce98b781658265c4b976e3cb3,597293d159ecbbcaedecaa8c2e27072acae7a07f98484b817e88653532efc411,text_a
88,d086e5bfe3c1f6479d94a65f198bb76ae2a203ff80a4edd17655b17037391ca7,2dcade2e606fbbdb6266415dc352f927f39c8c60592331fe035b6810334f3a24,7a119234804509914c11eacc5845b1583a826f3284bb144edb46927ecb7a5a7c,text_a
89,6abde74ac7d0b34ac2fac6afb045a376d8492ede0cfbad4389e3a4a824ad3cc4,387fd52d1d570afb11d597b239fa969ca98594880796fa92fd82ffc527dec13e,1b7a09a3b821aa28ceb74d5cdfe18af6fe5ddc12ca0957e3281812b1c7899837,text_a
90,6ec3216ad3307cd35f95b0e931f4031b43a425c6e9efe25e07302a659069509e,fd75195aff77316d0b89d80282c1479b6d43f142dfa3f2021677e2b826100437,f4c611b180634d56711eea1d4ec1053a214dba577092ebe27237c475d74982d4,text_a
91,24e96f0f3a7d2ad9e04df2302dc3ce0d653aaed5b36485969c45d18a3653f592,6f568c3fead10feb9437f7e396c1a0b46b1b70efe5ccf5422ba2b8f9ccadf1a9,50f822418112af63350e2b187af7879ba447e342dca9e3b14ce73208954da767,text_b
92,e408fcbc2611e1e2b82cfdd0cf1ba63e5e14f18dcd5c950bbed1853ba803f477,e436ff261b89db5e397868ca44fcaad2c37eaf3a20ec15cd27df399d0f49f1d0,df58b96c300d62bf52ad95531e5d6664dae83091d294a056847b6c6087b8c400,text_b
93,e2e6a046d9a1aeccd2a93d350419227a0e5673af139ce26bd0e3a6f17bff71c5,e19c0d27269024c45e86dcb90698627f51b9837d739d98dd1cf17cf34bd76ae1,efdcda4186ae99537fb450d0bcb168921a6bbedd72ac3124dfe14493b764ec04,text_b
94,1c95dadbad88ccd2da9eeec700df12d39c924696be6ad7c7046415df50aa0d32,aee0bf7e3f0189d7439afdb440868cab1248d2162bc21ee85601a4d0b805e7d9,a1a8777b2c12c91adb107583557a3cfae6c75cf3462131bce2810e892f2f8923,text_a
95,8c0214da0ed33fa566b2e17caa59ffbf5d6b683da805347329ba0c92e63f72c8,8d529a3a2111a54bfaee4584ad3868d8e9eb6ba29a0fb4eca2689ffcc1dc83b6,e931f4ab877c9fe0e53744455e6af325c2d6f485bb9f6fe1732e62fc64911d47,text_b
96,9c1b034fbe854494cb3d9a5aa4f0ddaf6177b5463c1d3d5bf2737ad1605d6dc4,a7aa93f18af1c5403fbc47690989d987221cc8e3a125decf191d0c40eabdef1d,793c907ef65f8690387eda787000e6d026568fedd6f6f97adddb4396a181cf00,text_b
97,ec909cb5d64ffd173040be66957df7b2d9d5ce932e7b9d1972431354f2b0e2ba,f289754c638e4d128481510c69d8a4c0bb660a30076cd6b88cd81104df2635ee,38c765c619cf36c1d3ff4697b9d1e83bc4eb5c7cb49f44f31c0c1e74165e8971,text_a
98,01a04a686fb91f751293ac299b144dae9ccfd966eb4625c7fc02f6a7983e0da2,47cd2b996d6a2646afb8afe09d0b3cf6079eb5e994d4a083cefd4309f43ffd29,db4e83d8a2682fd5873b60c8e85a7c69a6a8858dacc4c81afb1ab039a42ffa96,text_b
99,f4ee17e8970669c5b6494c2c7b4b42dd254ebfd648c99b248e9a3b3d6c5e4575,d5fa262c1ac487f926308f155a7d33f23eddbbcab1b97e0ff91d6197ca87f40f,d42b2cec5d398d97bbe6e81aad2e8ef2463e382697049cc436a09ba841b7607e,text_a
100,72d7216cdc3d84cb0a1185325cf485175c2c10faba36b24d39cec559ca9702c6,0049e7aa61afed4e36a6f76e7b879b129d8580b2f06041010d0204802d2fd4f9,ffaa88ae664f274f0b4563adb6cecda300948de8795b8febe20388f6a6f8bf31,text_b
101,db1d893f9e8a48dcab581ea74b3f5332b9ea0d44584c4db2324f69970b0ae273,e55f2d737a291f6ec59973c96db23a2166025dab544bfa34f9189573eccf3524,0b091014485145f0e4a16658b348b88c53c260968cb4746f32f0b522196b5869,text_b
102,0568241406a464035ad1fb9ae17797009db4c347d75e5012bde1243ad6cc1731,f3b3d6c70980f2d7f21efb0782030319ec747b3ed4a25772d29f8a0ac48fa095,88614ddc22dd4fbabf7c112a94e61fe4fa62d8861f402ea772226cd698033d87,text_b
